# wavelength_nm, shifted_wavelength_nm, flux_Wm2nm1
1.932000000000000000e+03,2.309181673234048503e+03,1.307999999999999996e-01
1.934000000000000000e+03,2.311572130452717374e+03,1.320000000000000062e-01
1.936000000000000000e+03,2.313962587671385791e+03,1.328000000000000014e-01
1.938000000000000000e+03,2.316353044890054662e+03,1.320999999999999952e-01
1.940000000000000000e+03,2.318743502108723533e+03,1.298999999999999877e-01
1.942000000000000000e+03,2.321133959327392404e+03,1.293999999999999873e-01
1.944000000000000000e+03,2.323524416546061275e+03,1.203000000000000042e-01
1.946000000000000000e+03,2.325914873764729691e+03,1.192000000000000004e-01
1.948000000000000000e+03,2.328305330983398562e+03,1.270999999999999908e-01
1.950000000000000000e+03,2.330695788202067433e+03,1.260999999999999899e-01
1.952000000000000000e+03,2.333086245420736304e+03,1.255000000000000004e-01
1.954000000000000000e+03,2.335476702639405175e+03,1.285999999999999921e-01
1.956000000000000000e+03,2.337867159858073592e+03,1.275999999999999912e-01
1.958000000000000000e+03,2.340257617076742463e+03,1.270999999999999908e-01
1.960000000000000000e+03,2.342648074295411334e+03,1.260999999999999899e-01
1.962000000000000000e+03,2.345038531514080205e+03,1.239999999999999991e-01
1.964000000000000000e+03,2.347428988732749076e+03,1.222000000000000031e-01
1.966000000000000000e+03,2.349819445951417947e+03,1.231000000000000011e-01
1.968000000000000000e+03,2.352209903170086363e+03,1.239999999999999991e-01
1.970000000000000000e+03,2.354600360388755234e+03,1.238999999999999962e-01
1.972000000000000000e+03,2.356990817607424106e+03,1.213000000000000050e-01
1.974000000000000000e+03,2.359381274826092977e+03,1.208000000000000046e-01
1.976000000000000000e+03,2.361771732044761848e+03,1.223999999999999949e-01
1.978000000000000000e+03,2.364162189263430264e+03,1.194000000000000061e-01
1.980000000000000000e+03,2.366552646482099135e+03,1.195999999999999980e-01
1.982000000000000000e+03,2.368943103700768006e+03,1.204999999999999960e-01
1.984000000000000000e+03,2.371333560919436877e+03,1.197000000000000008e-01
1.986000000000000000e+03,2.373724018138105748e+03,1.178000000000000019e-01
1.988000000000000000e+03,2.376114475356774619e+03,1.194999999999999951e-01
1.990000000000000000e+03,2.378504932575443036e+03,1.198000000000000037e-01
1.992000000000000000e+03,2.380895389794111907e+03,1.179999999999999938e-01
1.994000000000000000e+03,2.383285847012780778e+03,1.161999999999999977e-01
1.996000000000000000e+03,2.385676304231449649e+03,1.173000000000000015e-01
1.998000000000000000e+03,2.388066761450118520e+03,1.159000000000000030e-01
2.000000000000000000e+03,2.390457218668786936e+03,1.170000000000000068e-01
2.002000000000000000e+03,2.392847675887455807e+03,1.160999999999999949e-01
2.004000000000000000e+03,2.395238133106124678e+03,1.147999999999999993e-01
2.006000000000000000e+03,2.397628590324793549e+03,1.146999999999999964e-01
2.008000000000000000e+03,2.400019047543462420e+03,1.154000000000000026e-01
2.010000000000000000e+03,2.402409504762131291e+03,1.149000000000000021e-01
2.012000000000000000e+03,2.404799961980799708e+03,1.145000000000000046e-01
2.014000000000000000e+03,2.407190419199468579e+03,1.137999999999999984e-01
2.016000000000000000e+03,2.409580876418137450e+03,1.136999999999999955e-01
2.018000000000000000e+03,2.411971333636806321e+03,1.134000000000000008e-01
2.020000000000000000e+03,2.414361790855475192e+03,1.116000000000000048e-01
2.022000000000000000e+03,2.416752248074143608e+03,1.107000000000000067e-01
2.024000000000000000e+03,2.419142705292812479e+03,1.116000000000000048e-01
2.026000000000000000e+03,2.421533162511481351e+03,1.115000000000000019e-01
2.028000000000000000e+03,2.423923619730150222e+03,1.107000000000000067e-01
2.030000000000000000e+03,2.426314076948819093e+03,1.086000000000000021e-01
2.032000000000000000e+03,2.428704534167487509e+03,1.097999999999999948e-01
2.034000000000000000e+03,2.431094991386156380e+03,1.092000000000000054e-01
2.036000000000000000e+03,2.433485448604825251e+03,1.082999999999999935e-01
2.038000000000000000e+03,2.435875905823494122e+03,1.063999999999999946e-01
2.040000000000000000e+03,2.438266363042162993e+03,1.078000000000000069e-01
2.042000000000000000e+03,2.440656820260831864e+03,1.076000000000000012e-01
2.044000000000000000e+03,2.443047277479500281e+03,1.076000000000000012e-01
2.046000000000000000e+03,2.445437734698169152e+03,1.071000000000000008e-01
2.048000000000000000e+03,2.447828191916838023e+03,1.063000000000000056e-01
2.050000000000000000e+03,2.450218649135506894e+03,1.058999999999999941e-01
2.052000000000000000e+03,2.452609106354175765e+03,1.047000000000000014e-01
2.054000000000000000e+03,2.454999563572844181e+03,1.045999999999999985e-01
2.056000000000000000e+03,2.457390020791513052e+03,1.045999999999999985e-01
2.058000000000000000e+03,2.459780478010181923e+03,1.039999999999999952e-01
2.060000000000000000e+03,2.462170935228850794e+03,1.028000000000000025e-01
2.062000000000000000e+03,2.464561392447519665e+03,1.023000000000000020e-01
2.064000000000000000e+03,2.466951849666188537e+03,1.005000000000000060e-01
2.066000000000000000e+03,2.469342306884856953e+03,1.024999999999999939e-01
2.068000000000000000e+03,2.471732764103525824e+03,1.019000000000000045e-01
2.070000000000000000e+03,2.474123221322194695e+03,1.003000000000000003e-01
2.072000000000000000e+03,2.476513678540863566e+03,1.004000000000000031e-01
2.074000000000000000e+03,2.478904135759532437e+03,1.009000000000000036e-01
2.076000000000000000e+03,2.481294592978200853e+03,1.005999999999999950e-01
2.078000000000000000e+03,2.483685050196869724e+03,1.000000000000000056e-01
2.080000000000000000e+03,2.486075507415538596e+03,9.878000000000000669e-02
2.082000000000000000e+03,2.488465964634207467e+03,9.864000000000000545e-02
2.084000000000000000e+03,2.490856421852876338e+03,9.772000000000000131e-02
2.086000000000000000e+03,2.493246879071544754e+03,9.851999999999999647e-02
2.088000000000000000e+03,2.495637336290213625e+03,9.835000000000000686e-02
2.090000000000000000e+03,2.498027793508882496e+03,9.787999999999999479e-02
2.092000000000000000e+03,2.500418250727551367e+03,9.567000000000000504e-02
2.094000000000000000e+03,2.502808707946220238e+03,9.593000000000000138e-02
2.096000000000000000e+03,2.505199165164889109e+03,9.579999999999999627e-02
2.098000000000000000e+03,2.507589622383557526e+03,9.619999999999999385e-02
2.100000000000000000e+03,2.509980079602226397e+03,9.606000000000000649e-02
2.102000000000000000e+03,2.512370536820895268e+03,9.576999999999999402e-02
2.104000000000000000e+03,2.514760994039564139e+03,9.558999999999999442e-02
2.106000000000000000e+03,2.517151451258233010e+03,9.574000000000000565e-02
2.108000000000000000e+03,2.519541908476901426e+03,9.513000000000000622e-02
2.110000000000000000e+03,2.521932365695570297e+03,9.396000000000000185e-02
2.112000000000000000e+03,2.524322822914239168e+03,9.452000000000000679e-02
2.114000000000000000e+03,2.526713280132908039e+03,9.435999999999999943e-02
2.116000000000000000e+03,2.529103737351576910e+03,9.331000000000000405e-02
2.118000000000000000e+03,2.531494194570245782e+03,9.310999999999999832e-02
2.120000000000000000e+03,2.533884651788914198e+03,9.274999999999999911e-02
2.122000000000000000e+03,2.536275109007583069e+03,9.274999999999999911e-02
2.124000000000000000e+03,2.538665566226251940e+03,9.188999999999999946e-02
2.126000000000000000e+03,2.541056023444920811e+03,9.207999999999999519e-02
2.128000000000000000e+03,2.543446480663589682e+03,9.224999999999999867e-02
2.130000000000000000e+03,2.545836937882258098e+03,9.209000000000000519e-02
2.132000000000000000e+03,2.548227395100926969e+03,9.210000000000000131e-02
2.134000000000000000e+03,2.550617852319595841e+03,9.155000000000000637e-02
2.136000000000000000e+03,2.553008309538264712e+03,9.012000000000000566e-02
2.138000000000000000e+03,2.555398766756933583e+03,9.110000000000000042e-02
2.140000000000000000e+03,2.557789223975602454e+03,9.082999999999999408e-02
2.142000000000000000e+03,2.560179681194270870e+03,9.063999999999999835e-02
2.144000000000000000e+03,2.562570138412939741e+03,9.006000000000000116e-02
2.146000000000000000e+03,2.564960595631608612e+03,8.938999999999999724e-02
2.148000000000000000e+03,2.567351052850277483e+03,8.978999999999999482e-02
2.150000000000000000e+03,2.569741510068946354e+03,8.956999999999999684e-02
2.152000000000000000e+03,2.572131967287614771e+03,8.913000000000000089e-02
2.154000000000000000e+03,2.574522424506283642e+03,8.877999999999999781e-02
2.156000000000000000e+03,2.576912881724952513e+03,8.873999999999999944e-02
2.158000000000000000e+03,2.579303338943621384e+03,8.841999999999999860e-02
2.160000000000000000e+03,2.581693796162290255e+03,8.780999999999999917e-02
2.162000000000000000e+03,2.584084253380958671e+03,8.686000000000000665e-02
2.164000000000000000e+03,2.586474710599627542e+03,8.455999999999999628e-02
2.166000000000000000e+03,2.588865167818296413e+03,7.849000000000000421e-02
2.168000000000000000e+03,2.591255625036965284e+03,8.300000000000000433e-02
2.170000000000000000e+03,2.593646082255634155e+03,8.556999999999999329e-02
2.172000000000000000e+03,2.596036539474303027e+03,8.591000000000000025e-02
2.174000000000000000e+03,2.598426996692971443e+03,8.591999999999999638e-02
2.176000000000000000e+03,2.600817453911640314e+03,8.531999999999999307e-02
2.178000000000000000e+03,2.603207911130309185e+03,8.425000000000000544e-02
2.180000000000000000e+03,2.605598368348978056e+03,8.497000000000000386e-02
2.182000000000000000e+03,2.607988825567646927e+03,8.425000000000000544e-02
2.184000000000000000e+03,2.610379282786315343e+03,8.457000000000000628e-02
2.186000000000000000e+03,2.612769740004984214e+03,8.465000000000000302e-02
2.188000000000000000e+03,2.615160197223653086e+03,8.276999999999999635e-02
2.190000000000000000e+03,2.617550654442321957e+03,8.304000000000000270e-02
2.192000000000000000e+03,2.619941111660990828e+03,8.376999999999999724e-02
2.194000000000000000e+03,2.622331568879659699e+03,8.348999999999999477e-02
2.196000000000000000e+03,2.624722026098328115e+03,8.318000000000000393e-02
2.198000000000000000e+03,2.627112483316996986e+03,8.298999999999999433e-02
2.200000000000000000e+03,2.629502940535665857e+03,8.265000000000000124e-02
2.202000000000000000e+03,2.631893397754334728e+03,8.229999999999999816e-02
2.204000000000000000e+03,2.634283854973003599e+03,8.211000000000000243e-02
2.206000000000000000e+03,2.636674312191672016e+03,7.965999999999999470e-02
2.208000000000000000e+03,2.639064769410340887e+03,7.965999999999999470e-02
2.210000000000000000e+03,2.641455226629009758e+03,8.079999999999999682e-02
2.212000000000000000e+03,2.643845683847678629e+03,8.104999999999999705e-02
2.214000000000000000e+03,2.646236141066347500e+03,8.072000000000000008e-02
2.216000000000000000e+03,2.648626598285015916e+03,7.993999999999999717e-02
2.218000000000000000e+03,2.651017055503684787e+03,7.969999999999999307e-02
2.220000000000000000e+03,2.653407512722353658e+03,7.996999999999999942e-02
2.222000000000000000e+03,2.655797969941022529e+03,7.961999999999999633e-02
2.224000000000000000e+03,2.658188427159691400e+03,7.925999999999999712e-02
2.226000000000000000e+03,2.660578884378360272e+03,7.810999999999999888e-02
2.228000000000000000e+03,2.662969341597028688e+03,7.825999999999999623e-02
2.230000000000000000e+03,2.665359798815697559e+03,7.831000000000000461e-02
2.232000000000000000e+03,2.667750256034366430e+03,7.814999999999999725e-02
2.234000000000000000e+03,2.670140713253035301e+03,7.802000000000000601e-02
2.236000000000000000e+03,2.672531170471704172e+03,7.757999999999999619e-02
2.238000000000000000e+03,2.674921627690372588e+03,7.648000000000000631e-02
2.240000000000000000e+03,2.677312084909041459e+03,7.638999999999999957e-02
2.242000000000000000e+03,2.679702542127710331e+03,7.642000000000000182e-02
2.244000000000000000e+03,2.682092999346379202e+03,7.624000000000000221e-02
2.246000000000000000e+03,2.684483456565048073e+03,7.611999999999999322e-02
2.248000000000000000e+03,2.686873913783716944e+03,7.520000000000000295e-02
2.250000000000000000e+03,2.689264371002385360e+03,7.541000000000000481e-02
2.252000000000000000e+03,2.691654828221054231e+03,7.512000000000000621e-02
2.254000000000000000e+03,2.694045285439723102e+03,7.402000000000000246e-02
2.256000000000000000e+03,2.696435742658391973e+03,7.421999999999999431e-02
2.258000000000000000e+03,2.698826199877060844e+03,7.441000000000000392e-02
2.260000000000000000e+03,2.701216657095729261e+03,7.420999999999999819e-02
2.262000000000000000e+03,2.703607114314398132e+03,7.298999999999999932e-02
2.264000000000000000e+03,2.705997571533067003e+03,7.328999999999999404e-02
2.266000000000000000e+03,2.708388028751735874e+03,7.315000000000000668e-02
2.268000000000000000e+03,2.710778485970404745e+03,7.327000000000000179e-02
2.270000000000000000e+03,2.713168943189073616e+03,7.296999999999999320e-02
2.272000000000000000e+03,2.715559400407742032e+03,7.277000000000000135e-02
2.274000000000000000e+03,2.717949857626410903e+03,7.252000000000000113e-02
2.276000000000000000e+03,2.720340314845079774e+03,7.238999999999999602e-02
2.278000000000000000e+03,2.722730772063748645e+03,7.241999999999999826e-02
2.280000000000000000e+03,2.725121229282417517e+03,7.165000000000000535e-02
2.282000000000000000e+03,2.727511686501085933e+03,7.006999999999999340e-02
2.284000000000000000e+03,2.729902143719754804e+03,7.124999999999999389e-02
2.286000000000000000e+03,2.732292600938423675e+03,7.123999999999999777e-02
2.288000000000000000e+03,2.734683058157092546e+03,7.127000000000000002e-02
2.290000000000000000e+03,2.737073515375761417e+03,7.109999999999999654e-02
2.292000000000000000e+03,2.739463972594429833e+03,7.066999999999999671e-02
2.294000000000000000e+03,2.741854429813098704e+03,6.919999999999999762e-02
2.296000000000000000e+03,2.744244887031767576e+03,6.908000000000000251e-02
2.298000000000000000e+03,2.746635344250436447e+03,6.919000000000000150e-02
2.300000000000000000e+03,2.749025801469105318e+03,6.952999999999999459e-02
2.302000000000000000e+03,2.751416258687774189e+03,6.955000000000000071e-02
2.304000000000000000e+03,2.753806715906442605e+03,6.930999999999999661e-02
2.306000000000000000e+03,2.756197173125111476e+03,6.922999999999999987e-02
2.308000000000000000e+03,2.758587630343780347e+03,6.901000000000000190e-02
2.310000000000000000e+03,2.760978087562449218e+03,6.869999999999999718e-02
2.312000000000000000e+03,2.763368544781118089e+03,6.866999999999999493e-02
2.314000000000000000e+03,2.765759001999786506e+03,6.826000000000000123e-02
2.316000000000000000e+03,2.768149459218455377e+03,6.779000000000000303e-02
2.318000000000000000e+03,2.770539916437124248e+03,6.744999999999999607e-02
2.320000000000000000e+03,2.772930373655793119e+03,6.768000000000000405e-02
2.322000000000000000e+03,2.775320830874461990e+03,6.675000000000000377e-02
2.324000000000000000e+03,2.777711288093130861e+03,6.536000000000000143e-02
2.326000000000000000e+03,2.780101745311799277e+03,6.558999999999999553e-02
2.328000000000000000e+03,2.782492202530468148e+03,6.629000000000000170e-02
2.330000000000000000e+03,2.784882659749137019e+03,6.615999999999999659e-02
2.332000000000000000e+03,2.787273116967805890e+03,6.583999999999999575e-02
2.334000000000000000e+03,2.789663574186474762e+03,6.571000000000000452e-02
2.336000000000000000e+03,2.792054031405143178e+03,6.536000000000000143e-02
2.338000000000000000e+03,2.794444488623812049e+03,6.496000000000000385e-02
2.340000000000000000e+03,2.796834945842480920e+03,6.519999999999999407e-02
2.342000000000000000e+03,2.799225403061149791e+03,6.539000000000000368e-02
2.344000000000000000e+03,2.801615860279818662e+03,6.508999999999999508e-02
2.346000000000000000e+03,2.804006317498487078e+03,6.486000000000000099e-02
2.348000000000000000e+03,2.806396774717155949e+03,6.471999999999999975e-02
2.350000000000000000e+03,2.808787231935824821e+03,6.453000000000000402e-02
2.352000000000000000e+03,2.811177689154493692e+03,6.289000000000000146e-02
2.354000000000000000e+03,2.813568146373162563e+03,6.239000000000000101e-02
2.356000000000000000e+03,2.815958603591831434e+03,6.282000000000000084e-02
2.358000000000000000e+03,2.818349060810499850e+03,6.265999999999999348e-02
2.360000000000000000e+03,2.820739518029168721e+03,6.307999999999999718e-02
2.362000000000000000e+03,2.823129975247837592e+03,6.304999999999999494e-02
2.364000000000000000e+03,2.825520432466506463e+03,6.295000000000000595e-02
2.366000000000000000e+03,2.827910889685175334e+03,6.283999999999999309e-02
2.368000000000000000e+03,2.830301346903843751e+03,6.263000000000000511e-02
2.370000000000000000e+03,2.832691804122512622e+03,6.210999999999999854e-02
2.372000000000000000e+03,2.835082261341181493e+03,6.207000000000000017e-02
2.374000000000000000e+03,2.837472718559850364e+03,6.065999999999999864e-02
2.376000000000000000e+03,2.839863175778519235e+03,6.164000000000000035e-02
2.378000000000000000e+03,2.842253632997188106e+03,6.192000000000000282e-02
2.380000000000000000e+03,2.844644090215856522e+03,6.171999999999999709e-02
2.382000000000000000e+03,2.847034547434525393e+03,6.097999999999999948e-02
2.384000000000000000e+03,2.849425004653194264e+03,5.884999999999999953e-02
2.386000000000000000e+03,2.851815461871863135e+03,5.908000000000000057e-02
2.388000000000000000e+03,2.854205919090532007e+03,6.004000000000000309e-02
2.390000000000000000e+03,2.856596376309200423e+03,6.029000000000000331e-02
2.392000000000000000e+03,2.858986833527869294e+03,6.008000000000000146e-02
2.394000000000000000e+03,2.861377290746538165e+03,6.003000000000000003e-02
2.396000000000000000e+03,2.863767747965207036e+03,5.995999999999999941e-02
2.398000000000000000e+03,2.866158205183875907e+03,5.988999999999999879e-02
2.400000000000000000e+03,2.868548662402544778e+03,5.943999999999999978e-02
2.402000000000000000e+03,2.870939119621213194e+03,5.965000000000000163e-02
2.404000000000000000e+03,2.873329576839882066e+03,5.945000000000000284e-02
2.406000000000000000e+03,2.875720034058550937e+03,5.918999999999999956e-02
2.408000000000000000e+03,2.878110491277219808e+03,5.915000000000000119e-02
2.410000000000000000e+03,2.880500948495888679e+03,5.902000000000000302e-02
2.412000000000000000e+03,2.882891405714557095e+03,5.893999999999999934e-02
2.414000000000000000e+03,2.885281862933225966e+03,5.734000000000000208e-02
2.416000000000000000e+03,2.887672320151894837e+03,5.598999999999999810e-02
2.418000000000000000e+03,2.890062777370563708e+03,5.748000000000000331e-02
2.420000000000000000e+03,2.892453234589232579e+03,5.770000000000000129e-02
2.422000000000000000e+03,2.894843691807900996e+03,5.766999999999999904e-02
2.424000000000000000e+03,2.897234149026569867e+03,5.725999999999999840e-02
2.426000000000000000e+03,2.899624606245238738e+03,5.716999999999999860e-02
2.428000000000000000e+03,2.902015063463907609e+03,5.711999999999999716e-02
2.430000000000000000e+03,2.904405520682576480e+03,5.711999999999999716e-02
2.432000000000000000e+03,2.906795977901245351e+03,5.702000000000000124e-02
2.434000000000000000e+03,2.909186435119913767e+03,5.641000000000000181e-02
2.436000000000000000e+03,2.911576892338582638e+03,5.618000000000000077e-02
2.438000000000000000e+03,2.913967349557251509e+03,5.598999999999999810e-02
2.440000000000000000e+03,2.916357806775920380e+03,5.639000000000000262e-02
2.442000000000000000e+03,2.918748263994589252e+03,5.616999999999999771e-02
2.444000000000000000e+03,2.921138721213257668e+03,5.603000000000000341e-02
2.446000000000000000e+03,2.923529178431926539e+03,5.498000000000000109e-02
2.448000000000000000e+03,2.925919635650595410e+03,5.457000000000000045e-02
2.450000000000000000e+03,2.928310092869264281e+03,5.462000000000000188e-02
2.452000000000000000e+03,2.930700550087933152e+03,5.432000000000000023e-02
2.454000000000000000e+03,2.933091007306602023e+03,5.455000000000000127e-02
2.456000000000000000e+03,2.935481464525270439e+03,5.369999999999999774e-02
2.458000000000000000e+03,2.937871921743939311e+03,5.392000000000000265e-02
2.460000000000000000e+03,2.940262378962608182e+03,5.457000000000000045e-02
2.462000000000000000e+03,2.942652836181277053e+03,5.442000000000000309e-02
2.464000000000000000e+03,2.945043293399945924e+03,5.435000000000000248e-02
2.466000000000000000e+03,2.947433750618614340e+03,5.405000000000000082e-02
2.468000000000000000e+03,2.949824207837283211e+03,5.390000000000000346e-02
2.470000000000000000e+03,2.952214665055952082e+03,5.285000000000000114e-02
2.472000000000000000e+03,2.954605122274620953e+03,5.330000000000000016e-02
2.474000000000000000e+03,2.956995579493289824e+03,5.312999999999999667e-02
2.476000000000000000e+03,2.959386036711958695e+03,5.342999999999999833e-02
2.478000000000000000e+03,2.961776493930627112e+03,5.303000000000000075e-02
2.480000000000000000e+03,2.964166951149295983e+03,5.176999999999999658e-02
2.482000000000000000e+03,2.966557408367964854e+03,5.140000000000000124e-02
2.484000000000000000e+03,2.968947865586633725e+03,5.219000000000000028e-02
2.486000000000000000e+03,2.971338322805302596e+03,5.160000000000000003e-02
2.488000000000000000e+03,2.973728780023971012e+03,5.168999999999999984e-02
2.490000000000000000e+03,2.976119237242639883e+03,5.224999999999999784e-02
2.492000000000000000e+03,2.978509694461308754e+03,5.197999999999999843e-02
2.494000000000000000e+03,2.980900151679977625e+03,5.174999999999999739e-02
2.496000000000000000e+03,2.983290608898646497e+03,5.152000000000000329e-02
2.498000000000000000e+03,2.985681066117314913e+03,5.154000000000000248e-02
2.500000000000000000e+03,2.988071523335983784e+03,5.154999999999999860e-02
2.520000000000000000e+03,3.011976095522671585e+03,4.984000000000000236e-02
2.540000000000000000e+03,3.035880667709359841e+03,4.814000000000000223e-02
2.560000000000000000e+03,3.059785239896047642e+03,4.671999999999999764e-02
2.580000000000000000e+03,3.083689812082735443e+03,4.549999999999999878e-02
2.600000000000000000e+03,3.107594384269423244e+03,4.456999999999999851e-02
2.620000000000000000e+03,3.131498956456111046e+03,4.304999999999999799e-02
2.640000000000000000e+03,3.155403528642798847e+03,4.211000000000000160e-02
2.660000000000000000e+03,3.179308100829487103e+03,4.078999999999999987e-02
2.680000000000000000e+03,3.203212673016174904e+03,3.967999999999999999e-02
2.700000000000000000e+03,3.227117245202862705e+03,3.867000000000000298e-02
2.720000000000000000e+03,3.251021817389550506e+03,3.762999999999999678e-02
2.740000000000000000e+03,3.274926389576238307e+03,3.663000000000000284e-02
2.760000000000000000e+03,3.298830961762926108e+03,3.545999999999999847e-02
2.780000000000000000e+03,3.322735533949613909e+03,3.468000000000000249e-02
2.800000000000000000e+03,3.346640106136302165e+03,3.384999999999999815e-02
2.820000000000000000e+03,3.370544678322989967e+03,3.296999999999999931e-02
2.840000000000000000e+03,3.394449250509677768e+03,3.209000000000000047e-02
2.860000000000000000e+03,3.418353822696365569e+03,3.118999999999999898e-02
2.880000000000000000e+03,3.442258394883053370e+03,3.031999999999999973e-02
2.900000000000000000e+03,3.466162967069741171e+03,2.969000000000000111e-02
2.920000000000000000e+03,3.490067539256429427e+03,2.889999999999999861e-02
2.940000000000000000e+03,3.513972111443117228e+03,2.817000000000000060e-02
2.960000000000000000e+03,3.537876683629805029e+03,2.750000000000000014e-02
2.980000000000000000e+03,3.561781255816492830e+03,2.682000000000000009e-02
3.000000000000000000e+03,3.585685828003180632e+03,2.612000000000000086e-02
3.020000000000000000e+03,3.609590400189868433e+03,2.546999999999999958e-02
3.040000000000000000e+03,3.633494972376556234e+03,2.464999999999999830e-02
3.060000000000000000e+03,3.657399544563244490e+03,2.421999999999999847e-02
3.080000000000000000e+03,3.681304116749932291e+03,2.364000000000000129e-02
3.100000000000000000e+03,3.705208688936620092e+03,2.306000000000000064e-02
3.120000000000000000e+03,3.729113261123307893e+03,2.246000000000000080e-02
3.140000000000000000e+03,3.753017833309995694e+03,2.197999999999999954e-02
3.160000000000000000e+03,3.776922405496683496e+03,2.144000000000000072e-02
3.180000000000000000e+03,3.800826977683371751e+03,2.095999999999999946e-02
3.200000000000000000e+03,3.824731549870059553e+03,2.048000000000000168e-02
3.220000000000000000e+03,3.848636122056747354e+03,2.000000000000000042e-02
3.240000000000000000e+03,3.872540694243435155e+03,1.950999999999999956e-02
3.260000000000000000e+03,3.896445266430122956e+03,1.907000000000000015e-02
3.280000000000000000e+03,3.920349838616810757e+03,1.857999999999999929e-02
3.300000000000000000e+03,3.944254410803498558e+03,1.802000000000000129e-02
3.320000000000000000e+03,3.968158982990186814e+03,1.768000000000000127e-02
3.340000000000000000e+03,3.992063555176874615e+03,1.737000000000000002e-02
3.360000000000000000e+03,4.015968127363562417e+03,1.696999999999999897e-02
3.380000000000000000e+03,4.039872699550250218e+03,1.659000000000000058e-02
3.400000000000000000e+03,4.063777271736938019e+03,1.615000000000000116e-02
3.420000000000000000e+03,4.087681843923625820e+03,1.583999999999999991e-02
3.440000000000000000e+03,4.111586416110313621e+03,1.553999999999999999e-02
3.460000000000000000e+03,4.135490988297001422e+03,1.519999999999999997e-02
3.480000000000000000e+03,4.159395560483689223e+03,1.485999999999999995e-02
3.500000000000000000e+03,4.183300132670377934e+03,1.456000000000000003e-02
3.520000000000000000e+03,4.207204704857065735e+03,1.425000000000000051e-02
3.540000000000000000e+03,4.231109277043753536e+03,1.392999999999999967e-02
3.560000000000000000e+03,4.255013849230441338e+03,1.362000000000000016e-02
3.580000000000000000e+03,4.278918421417129139e+03,1.333999999999999943e-02
3.600000000000000000e+03,4.302822993603816940e+03,1.307000000000000002e-02
3.620000000000000000e+03,4.326727565790504741e+03,1.281000000000000021e-02
3.640000000000000000e+03,4.350632137977192542e+03,1.251000000000000029e-02
3.660000000000000000e+03,4.374536710163880343e+03,1.221999999999999996e-02
3.680000000000000000e+03,4.398441282350568144e+03,1.192999999999999963e-02
3.700000000000000000e+03,4.422345854537255946e+03,1.162000000000000012e-02
3.720000000000000000e+03,4.446250426723943747e+03,1.145000000000000011e-02
3.740000000000000000e+03,4.470154998910631548e+03,1.107999999999999957e-02
3.760000000000000000e+03,4.494059571097320259e+03,1.095999999999999926e-02
3.780000000000000000e+03,4.517964143284008060e+03,1.077999999999999965e-02
3.800000000000000000e+03,4.541868715470695861e+03,1.056999999999999953e-02
3.820000000000000000e+03,4.565773287657383662e+03,1.038000000000000034e-02
3.840000000000000000e+03,4.589677859844071463e+03,1.018999999999999941e-02
3.860000000000000000e+03,4.613582432030759264e+03,9.983000000000000554e-03
3.880000000000000000e+03,4.637487004217447065e+03,9.782000000000000764e-03
3.900000000000000000e+03,4.661391576404134867e+03,9.598999999999999894e-03
3.920000000000000000e+03,4.685296148590822668e+03,9.426999999999999616e-03
3.940000000000000000e+03,4.709200720777510469e+03,9.232999999999999888e-03
3.960000000000000000e+03,4.733105292964198270e+03,9.032000000000000098e-03
3.980000000000000000e+03,4.757009865150886071e+03,8.857000000000000289e-03
